Year;Month;SST_month;Rownum;SST_ma1y;SST_ma4m
2041;9;18.15401009;645;;
2041;10;15.68885743;646;;
2041;11;12.69341022;647;;
2041;12;10.11547176;648;;
2042;1;8.171999967;649;;
2042;2;7.243308498;650;;
2042;3;7.362543851;651;;
2042;4;8.742540101;652;;
2042;5;11.68667278;653;;
2042;6;15.17785669;654;;
2042;7;18.16906165;655;;
2042;8;19.5972667;656;;
2042;9;18.62923396;657;;
2042;10;16.12939214;658;;
2042;11;12.94557098;659;;
2042;12;10.05404179;660;;
2043;1;8.149023408;661;;
2043;2;7.425503415;662;;
2043;3;7.488312648;663;;
2043;4;8.889221515;664;;
2043;5;11.76228523;665;;
2043;6;15.20881699;666;;
2043;7;18.24799873;667;;
2043;8;19.71129352;668;;
2043;9;18.7305971;669;;
2043;10;16.28694053;670;;
2043;11;13.15132981;671;;
2043;12;10.22768706;672;;
2044;1;8.262146621;673;;
2044;2;7.404748429;674;;
2044;3;7.477883297;675;;
2044;4;8.735706683;676;;
2044;5;11.45524128;677;;
2044;6;15.36102349;678;;
2044;7;18.14363863;679;;
2044;8;19.51590765;680;;
2044;9;18.54966258;681;;
2044;10;15.74104141;682;;
2044;11;12.71534784;683;;
2044;12;9.99506543;684;;
2045;1;8.042538047;685;;
2045;2;6.922013829;686;;
2045;3;7.058166452;687;;
2045;4;8.823705612;688;;
2045;5;11.64310977;689;;
2045;6;15.2445567;690;;
2045;7;17.91484894;691;;
2045;8;19.65344903;692;;
2045;9;18.39660332;693;;
2045;10;16.00483955;694;;
2045;11;12.90766474;695;;
2045;12;9.889554961;696;;
2046;1;8.050514434;697;;
2046;2;7.512032328;698;;
2046;3;7.684383549;699;;
2046;4;8.876718355;700;;
2046;5;11.60734248;701;;
2046;6;15.22254722;702;;
2046;7;18.29430463;703;;
2046;8;19.02897041;704;;
2046;9;18.29762586;705;;
2046;10;15.98940423;706;;
2046;11;12.96561219;707;;
2046;12;10.13505909;708;;
2047;1;8.145836439;709;;
2047;2;7.361162633;710;;
2047;3;7.35963843;711;;
2047;4;8.954684178;712;;
2047;5;12.00647321;713;;
2047;6;15.17674175;714;;
2047;7;18.20365249;715;;
2047;8;19.27833185;716;;
2047;9;18.37437642;717;;
2047;10;15.97745967;718;;
2047;11;12.81214517;719;;
2047;12;9.945774788;720;;
2048;1;8.250353811;721;;
2048;2;7.442138138;722;;
2048;3;7.481158597;723;;
2048;4;9.118110755;724;;
2048;5;11.70952206;725;;
2048;6;15.59866045;726;;
2048;7;18.54413459;727;;
2048;8;19.47596996;728;;
2048;9;18.28849475;729;;
2048;10;16.32643869;730;;
2048;11;13.05746308;731;;
2048;12;10.08322036;732;;
2049;1;8.256070427;733;;
2049;2;7.343693923;734;;
2049;3;7.586607848;735;;
2049;4;9.188372745;736;;
2049;5;12.17360343;737;;
2049;6;15.6538044;738;;
2049;7;18.39738388;739;;
2049;8;19.71880249;740;;
2049;9;18.37289366;741;;
2049;10;16.14088101;742;;
2049;11;13.02950888;743;;
2049;12;10.25001138;744;;
2050;1;8.187107162;745;;
2050;2;7.381939937;746;;
2050;3;7.605868211;747;;
2050;4;8.944167258;748;;
2050;5;11.56237688;749;;
2050;6;15.36316368;750;;
2050;7;18.1028852;751;;
2050;8;19.31318716;752;;
2050;9;18.32126518;753;;
2050;10;15.99262676;754;;
2050;11;12.92879673;755;;
2050;12;10.25323998;756;;
2051;1;8.354858516;757;;
2051;2;7.444247116;758;;
2051;3;7.498640442;759;;
2051;4;9.058208118;760;;
2051;5;11.98417784;761;;
2051;6;15.24862604;762;;
2051;7;18.30809931;763;;
2051;8;19.65983501;764;;
2051;9;18.85835261;765;;
2051;10;16.19166641;766;;
2051;11;12.97603472;767;;
2051;12;10.11274472;768;;
2052;1;8.137403492;769;;
2052;2;7.310581993;770;;
2052;3;7.424786224;771;;
2052;4;8.988719652;772;;
2052;5;11.90525067;773;;
2052;6;15.35043081;774;;
2052;7;18.43968247;775;;
2052;8;19.91376835;776;;
2052;9;18.51216479;777;;
2052;10;15.99327775;778;;
2052;11;12.76223728;779;;
2052;12;9.898201051;780;;
2053;1;7.928916514;781;;
2053;2;7.119586905;782;;
2053;3;7.475405929;783;;
2053;4;9.255377552;784;;
2053;5;12.33653444;785;;
2053;6;15.86370879;786;;
2053;7;18.68093034;787;;
2053;8;19.823736;788;;
2053;9;18.80577065;789;;
2053;10;16.01065025;790;;
2053;11;12.92491262;791;;
2053;12;10.14477142;792;;
2054;1;8.017765971;793;;
2054;2;6.961749756;794;;
2054;3;7.041593467;795;;
2054;4;8.46198131;796;;
2054;5;11.43346457;797;;
2054;6;15.53848106;798;;
2054;7;18.82956301;799;;
2054;8;19.46099918;800;;
2054;9;18.3215036;801;;
2054;10;15.93144344;802;;
2054;11;12.83364109;803;;
2054;12;10.036056;804;;
2055;1;8.101501238;805;;
2055;2;7.042195632;806;;
2055;3;7.329966771;807;;
2055;4;9.056607761;808;;
2055;5;11.84394824;809;;
2055;6;15.27984415;810;;
2055;7;18.59484699;811;;
2055;8;20.09080097;812;;
2055;9;18.8217079;813;;
2055;10;16.33868575;814;;
2055;11;13.24653763;815;;
2055;12;10.40919133;816;;
2056;1;8.156534533;817;;
2056;2;7.425267578;818;;
2056;3;7.44850106;819;;
2056;4;8.836542663;820;;
2056;5;11.47083479;821;;
2056;6;15.68413256;822;;
2056;7;18.80300375;823;;
2056;8;19.99587686;824;;
2056;9;18.6680972;825;;
2056;10;16.22210278;826;;
2056;11;12.97512251;827;;
2056;12;9.98993442;828;;
2057;1;8.170748194;829;;
2057;2;7.007768213;830;;
2057;3;7.173924936;831;;
2057;4;8.87002092;832;;
2057;5;11.58570469;833;;
2057;6;15.30767203;834;;
2057;7;18.64114535;835;;
2057;8;19.60343433;836;;
2057;9;18.57132858;837;;
2057;10;16.13843705;838;;
2057;11;12.92349384;839;;
2057;12;9.991882185;840;;
2058;1;8.284079129;841;;
2058;2;7.493983214;842;;
2058;3;7.569067346;843;;
2058;4;9.234452407;844;;
2058;5;12.02377234;845;;
2058;6;15.84714991;846;;
2058;7;18.81894153;847;;
2058;8;20.09440456;848;;
2058;9;19.02673194;849;;
2058;10;16.46054345;850;;
2058;11;13.42663688;851;;
2058;12;10.64876753;852;;
2059;1;8.614739381;853;;
2059;2;7.507853556;854;;
2059;3;7.465772863;855;;
2059;4;9.005145682;856;;
2059;5;11.75173023;857;;
2059;6;15.505068;858;;
2059;7;18.56524389;859;;
2059;8;19.83744616;860;;
2059;9;18.63619052;861;;
2059;10;16.23139803;862;;
2059;11;13.16026351;863;;
2059;12;10.35650779;864;;
2060;1;8.641480183;865;;
2060;2;7.822271519;866;;
2060;3;7.924777979;867;;
2060;4;9.232327915;868;;
2060;5;12.01973309;869;;
2060;6;15.71205238;870;;
2060;7;18.61768251;871;;
2060;8;19.82534537;872;;
2060;9;19.15670788;873;;
2060;10;16.65221774;874;;
2060;11;13.30095584;875;;
2060;12;10.55074146;876;;
2061;1;8.633455611;877;;
2061;2;7.602429676;878;;
2061;3;7.629267875;879;;
2061;4;9.167889393;880;;
2061;5;12.05582957;881;;
2061;6;16.21558132;882;;
2061;7;18.84200165;883;;
2061;8;19.98288776;884;;
2061;9;18.90460328;885;;
2061;10;16.51914691;886;;
2061;11;13.39479357;887;;
2061;12;10.3783932;888;;
2062;1;8.287498796;889;;
2062;2;7.478021677;890;;
2062;3;7.526925749;891;;
2062;4;8.967762589;892;;
2062;5;11.77374061;893;;
2062;6;15.53362196;894;;
2062;7;18.98258731;895;;
2062;8;20.05155704;896;;
2062;9;18.92895907;897;;
2062;10;16.41418706;898;;
2062;11;13.17024822;899;;
2062;12;10.27284647;900;;
2063;1;8.522437561;901;;
2063;2;7.660666494;902;;
2063;3;7.56720298;903;;
2063;4;9.001032265;904;;
2063;5;11.89848187;905;;
2063;6;15.59721582;906;;
2063;7;18.48968379;907;;
2063;8;19.75512613;908;;
2063;9;18.97790703;909;;
2063;10;16.19275771;910;;
2063;11;13.12781436;911;;
2063;12;10.45222549;912;;
2064;1;8.520431209;913;;
2064;2;7.438628571;914;;
2064;3;7.354103318;915;;
2064;4;9.094526453;916;;
2064;5;11.95496593;917;;
2064;6;15.65774269;918;;
2064;7;18.81115173;919;;
2064;8;19.95198364;920;;
2064;9;18.67530275;921;;
2064;10;16.29306617;922;;
2064;11;13.2644262;923;;
2064;12;10.61094811;924;;
2065;1;8.444170351;925;;
2065;2;7.321531758;926;;
2065;3;7.395505145;927;;
2065;4;8.737194219;928;;
2065;5;11.7920837;929;;
2065;6;15.73480707;930;;
2065;7;18.71176454;931;;
2065;8;19.74014246;932;;
2065;9;18.6348273;933;;
2065;10;16.42068733;934;;
2065;11;13.28749933;935;;
2065;12;10.58198221;936;;
2066;1;8.619402024;937;;
2066;2;7.574509461;938;;
2066;3;7.889103825;939;;
2066;4;9.411624802;940;;
2066;5;12.18246033;941;;
2066;6;16.23636905;942;;
2066;7;19.04217847;943;;
2066;8;20.13476424;944;;
2066;9;19.07251079;945;;
2066;10;16.30670323;946;;
2066;11;13.21774816;947;;
2066;12;10.49310306;948;;
2067;1;8.689885357;949;;
2067;2;7.715476365;950;;
2067;3;7.694584279;951;;
2067;4;9.267400266;952;;
2067;5;12.17380469;953;;
2067;6;15.92187338;954;;
2067;7;19.30741172;955;;
2067;8;20.42833945;956;;
2067;9;19.39941476;957;;
2067;10;16.42275738;958;;
2067;11;13.21253611;959;;
2067;12;10.38046718;960;;
2068;1;8.639394933;961;;
2068;2;7.610122681;962;;
2068;3;7.560254031;963;;
2068;4;9.062876294;964;;
2068;5;12.15641146;965;;
2068;6;15.77000282;966;;
2068;7;18.79698464;967;;
2068;8;20.05328794;968;;
2068;9;19.11178602;969;;
2068;10;16.42176473;970;;
2068;11;13.39537813;971;;
2068;12;10.65719023;972;;
2069;1;8.827982603;973;;
2069;2;7.574001656;974;;
2069;3;7.342148418;975;;
2069;4;9.019019715;976;;
2069;5;12.17571531;977;;
2069;6;15.75093132;978;;
2069;7;18.93268313;979;;
2069;8;20.43337168;980;;
2069;9;19.29522876;981;;
2069;10;16.86703417;982;;
2069;11;13.72443965;983;;
2069;12;10.91474124;984;;
2070;1;8.87642783;985;;
2070;2;7.998663089;986;;
2070;3;8.148852059;987;;
2070;4;9.701574258;988;;
2070;5;12.21974871;989;;
2070;6;16.08756919;990;;
2070;7;19.0931983;991;;
2070;8;20.11223005;992;;
2070;9;19.00933991;993;;
2070;10;16.44456713;994;;
2070;11;13.28039688;995;;
2070;12;10.58892783;996;;
2071;1;8.502944017;997;;
2071;2;7.814628008;998;;
2071;3;7.856274183;999;;
2071;4;9.607197075;1000;;
2071;5;12.42424761;1001;;
2071;6;15.98878599;1002;;
2071;7;18.76895122;1003;;
2071;8;19.92333975;1004;;
2071;9;19.03096699;1005;;
2071;10;16.56541009;1006;;
2071;11;13.37598701;1007;;
2071;12;10.55947041;1008;;
2072;1;8.600922022;1009;;
2072;2;7.736549485;1010;;
2072;3;7.755070146;1011;;
2072;4;9.215835607;1012;;
2072;5;12.41107537;1013;;
2072;6;15.62065895;1014;;
2072;7;18.76184228;1015;;
2072;8;20.36220272;1016;;
2072;9;19.2883287;1017;;
2072;10;16.73473946;1018;;
2072;11;13.49664466;1019;;
2072;12;10.4756688;1020;;
2073;1;8.739274301;1021;;
2073;2;7.874605591;1022;;
2073;3;7.711369591;1023;;
2073;4;9.324318907;1024;;
2073;5;12.52841649;1025;;
2073;6;16.13574743;1026;;
2073;7;19.08524773;1027;;
2073;8;20.24996485;1028;;
2073;9;19.21692371;1029;;
2073;10;16.89216833;1030;;
2073;11;13.70564304;1031;;
2073;12;10.63075568;1032;;
2074;1;8.749156904;1033;;
2074;2;7.943211425;1034;;
2074;3;7.772277976;1035;;
2074;4;9.239825208;1036;;
2074;5;12.39435888;1037;;
2074;6;16.05262041;1038;;
2074;7;19.1293085;1039;;
2074;8;20.46048826;1040;;
2074;9;19.27361058;1041;;
2074;10;16.77693382;1042;;
2074;11;13.74026754;1043;;
2074;12;10.75534349;1044;;
2075;1;9.099786576;1045;;
2075;2;7.891638221;1046;;
2075;3;7.716282385;1047;;
2075;4;9.30476224;1048;;
2075;5;12.22230399;1049;;
2075;6;15.59278788;1050;;
2075;7;18.8273437;1051;;
2075;8;20.3741119;1052;;
2075;9;19.56025667;1053;;
2075;10;17.0125931;1054;;
2075;11;13.70383866;1055;;
2075;12;11.01619842;1056;;
2076;1;9.082452362;1057;;
2076;2;8.336594132;1058;;
2076;3;8.291632394;1059;;
2076;4;9.677401398;1060;;
2076;5;12.61384688;1061;;
2076;6;16.5123631;1062;;
2076;7;19.48659481;1063;;
2076;8;20.7523523;1064;;
2076;9;19.4560848;1065;;
2076;10;16.78313703;1066;;
2076;11;13.72444266;1067;;
2076;12;10.91124148;1068;;
2077;1;8.98131002;1069;;
2077;2;7.642410297;1070;;
2077;3;7.610213031;1071;;
2077;4;9.439937471;1072;;
2077;5;12.38393167;1073;;
2077;6;15.71197618;1074;;
2077;7;18.84478975;1075;;
2077;8;20.22398102;1076;;
2077;9;19.03468818;1077;;
2077;10;16.90326081;1078;;
2077;11;13.80261318;1079;;
2077;12;10.69778731;1080;;
2078;1;8.783580257;1081;;
2078;2;7.764896219;1082;;
2078;3;7.778063207;1083;;
2078;4;9.5327215;1084;;
2078;5;12.64420374;1085;;
2078;6;16.12633402;1086;;
2078;7;19.31857939;1087;;
2078;8;20.61214769;1088;;
2078;9;19.49331134;1089;;
2078;10;16.93125746;1090;;
2078;11;13.71288185;1091;;
2078;12;10.66606628;1092;;
2079;1;8.955823894;1093;;
2079;2;7.925310205;1094;;
2079;3;7.939537597;1095;;
2079;4;9.480470302;1096;;
2079;5;12.55975012;1097;;
2079;6;16.26140139;1098;;
2079;7;19.13769806;1099;;
2079;8;20.30774194;1100;;
2079;9;19.31464996;1101;;
2079;10;16.9301274;1102;;
2079;11;13.62438608;1103;;
2079;12;10.97479006;1104;;
2080;1;9.216048908;1105;;
2080;2;8.081481329;1106;;
2080;3;7.876869528;1107;;
2080;4;9.509810423;1108;;
2080;5;12.83238337;1109;;
2080;6;16.47616975;1110;;
2080;7;19.67885763;1111;;
2080;8;20.80773665;1112;;
2080;9;19.6464057;1113;;
2080;10;17.13095944;1114;;
2080;11;13.99734027;1115;;
2080;12;10.86930359;1116;;
2081;1;9.03756651;1117;;
2081;2;8.043820485;1118;;
2081;3;8.069275454;1119;;
2081;4;9.530881258;1120;;
2081;5;12.50066868;1121;;
2081;6;15.77808038;1122;;
2081;7;19.11598721;1123;;
2081;8;20.4369376;1124;;
2081;9;19.44802656;1125;;
2081;10;16.98038899;1126;;
2081;11;13.87020174;1127;;
2081;12;11.10531161;1128;;
2082;1;9.184492971;1129;;
2082;2;8.216953837;1130;;
2082;3;8.140079319;1131;;
2082;4;9.584376794;1132;;
2082;5;12.50617686;1133;;
2082;6;16.42201894;1134;;
2082;7;19.54233558;1135;;
2082;8;20.59746464;1136;;
2082;9;19.48864667;1137;;
2082;10;16.81031443;1138;;
2082;11;13.7439396;1139;;
2082;12;10.65385903;1140;;
2083;1;8.904156695;1141;;
2083;2;7.997628105;1142;;
2083;3;8.310613521;1143;;
2083;4;9.715528594;1144;;
2083;5;12.81874669;1145;;
2083;6;16.22368997;1146;;
2083;7;19.36872084;1147;;
2083;8;20.74520357;1148;;
2083;9;19.8953134;1149;;
2083;10;17.3999249;1150;;
2083;11;14.00213567;1151;;
2083;12;11.01188316;1152;;
2084;1;9.101340238;1153;;
2084;2;8.090124964;1154;;
2084;3;8.114292905;1155;;
2084;4;9.409829734;1156;;
2084;5;12.32972173;1157;;
2084;6;16.2140228;1158;;
2084;7;19.39822918;1159;;
2084;8;20.54920353;1160;;
2084;9;19.50601965;1161;;
2084;10;16.89248312;1162;;
2084;11;13.74075222;1163;;
2084;12;11.02841747;1164;;
2085;1;9.286835667;1165;;
2085;2;8.351028372;1166;;
2085;3;8.466848104;1167;;
2085;4;9.804203381;1168;;
2085;5;12.62503914;1169;;
2085;6;16.44331963;1170;;
2085;7;19.57199358;1171;;
2085;8;21.12166204;1172;;
2085;9;19.66585354;1173;;
2085;10;16.92274191;1174;;
2085;11;13.75328557;1175;;
2085;12;11.08965495;1176;;
2086;1;9.40420985;1177;;
2086;2;8.52154317;1178;;
2086;3;8.374449736;1179;;
2086;4;9.810663249;1180;;
2086;5;12.80035853;1181;;
2086;6;16.45002217;1182;;
2086;7;19.67504861;1183;;
2086;8;20.84230669;1184;;
2086;9;19.75446298;1185;;
2086;10;17.48607642;1186;;
2086;11;14.21664186;1187;;
2086;12;11.38513519;1188;;
2087;1;9.381520132;1189;;
2087;2;8.137859986;1190;;
2087;3;8.21860749;1191;;
2087;4;9.707845486;1192;;
2087;5;12.34894536;1193;;
2087;6;16.19299086;1194;;
2087;7;19.50949407;1195;;
2087;8;20.93964752;1196;;
2087;9;19.73838993;1197;;
2087;10;17.41748202;1198;;
2087;11;14.2465364;1199;;
2087;12;11.29583554;1200;;
2088;1;9.39922533;1201;;
2088;2;8.487298712;1202;;
2088;3;8.483911536;1203;;
2088;4;9.848525686;1204;;
2088;5;12.91917359;1205;;
2088;6;16.54736153;1206;;
2088;7;19.73460938;1207;;
2088;8;21.03582931;1208;;
2088;9;20.05215712;1209;;
2088;10;17.83456841;1210;;
2088;11;14.67502956;1211;;
2088;12;11.44913574;1212;;
2089;1;9.272575906;1213;;
2089;2;8.345925162;1214;;
2089;3;8.589447287;1215;;
2089;4;10.25780981;1216;;
2089;5;13.03529648;1217;;
2089;6;16.75794207;1218;;
2089;7;19.89442901;1219;;
2089;8;21.27250994;1220;;
2089;9;20.26981032;1221;;
2089;10;17.90852076;1222;;
2089;11;14.58359152;1223;;
2089;12;11.50035914;1224;;
2090;1;9.683356211;1225;;
2090;2;8.580861684;1226;;
2090;3;8.624626088;1227;;
2090;4;9.940740451;1228;;
2090;5;13.01207128;1229;;
2090;6;16.60724581;1230;;
2090;7;20.06919994;1231;;
2090;8;20.85023536;1232;;
2090;9;19.86138509;1233;;
2090;10;17.3684301;1234;;
2090;11;14.28099822;1235;;
2090;12;11.24013577;1236;;
2091;1;9.137954356;1237;;
2091;2;8.25182774;1238;;
2091;3;8.643861228;1239;;
2091;4;9.876099707;1240;;
2091;5;12.87940856;1241;;
2091;6;16.61469461;1242;;
2091;7;19.69109162;1243;;
2091;8;21.27456661;1244;;
2091;9;19.87395165;1245;;
2091;10;17.62805501;1246;;
2091;11;14.44686009;1247;;
2091;12;11.22594249;1248;;
2092;1;9.187381966;1249;;
2092;2;8.506838473;1250;;
2092;3;8.61650574;1251;;
2092;4;10.31436657;1252;;
2092;5;12.8132353;1253;;
2092;6;16.62621739;1254;;
2092;7;19.94762995;1255;;
2092;8;21.09142392;1256;;
2092;9;20.07418296;1257;;
2092;10;17.63818673;1258;;
2092;11;14.2519456;1259;;
2092;12;11.17658984;1260;;
2093;1;9.332817954;1261;;
2093;2;8.309371118;1262;;
2093;3;8.487483103;1263;;
2093;4;10.14191248;1264;;
2093;5;13.29516526;1265;;
2093;6;17.07258403;1266;;
2093;7;20.32534114;1267;;
2093;8;21.45732545;1268;;
2093;9;20.53167512;1269;;
2093;10;17.8042903;1270;;
2093;11;14.52004897;1271;;
2093;12;11.79482792;1272;;
2094;1;9.875914343;1273;;
2094;2;8.977450247;1274;;
2094;3;8.821299144;1275;;
2094;4;9.966235893;1276;;
2094;5;12.76567031;1277;;
2094;6;16.78663375;1278;;
2094;7;20.04875757;1279;;
2094;8;21.33401763;1280;;
2094;9;20.06913707;1281;;
2094;10;17.57544002;1282;;
2094;11;14.33554871;1283;;
2094;12;11.56050388;1284;;
2095;1;9.542055909;1285;;
2095;2;8.535160746;1286;;
2095;3;8.493422109;1287;;
2095;4;10.0991501;1288;;
2095;5;12.73956819;1289;;
2095;6;16.68110297;1290;;
2095;7;19.80905412;1291;;
2095;8;21.33692841;1292;;
2095;9;20.15658435;1293;;
2095;10;17.86502487;1294;;
2095;11;14.62022349;1295;;
2095;12;11.6769653;1296;;
2096;1;9.759639119;1297;;
2096;2;8.846401254;1298;;
2096;3;8.91005105;1299;;
2096;4;10.26456385;1300;;
2096;5;13.37399681;1301;;
2096;6;17.15345441;1302;;
2096;7;20.27048853;1303;;
2096;8;21.7154621;1304;;
2096;9;20.39606585;1305;;
2096;10;17.82745123;1306;;
2096;11;14.60857449;1307;;
2096;12;11.60846558;1308;;
2097;1;9.397492502;1309;;
2097;2;8.444815667;1310;;
2097;3;8.556712913;1311;;
2097;4;10.19425431;1312;;
2097;5;13.10050644;1313;;
2097;6;17.40529136;1314;;
2097;7;20.36311001;1315;;
2097;8;21.66489579;1316;;
2097;9;20.40095928;1317;;
2097;10;17.79910999;1318;;
2097;11;14.52248172;1319;;
2097;12;11.76744591;1320;;
2098;1;9.776628289;1321;;
2098;2;8.885979257;1322;;
2098;3;8.79678045;1323;;
2098;4;10.44108367;1324;;
2098;5;13.27996005;1325;;
2098;6;16.7983265;1326;;
2098;7;20.1000691;1327;;
2098;8;21.61818845;1328;;
2098;9;20.80025798;1329;;
2098;10;18.11192551;1330;;
2098;11;14.94766457;1331;;
2098;12;12.06885361;1332;;
2099;1;9.977179209;1333;;
2099;2;8.815636952;1334;;
2099;3;8.772225575;1335;;
2099;4;10.24414296;1336;;
2099;5;13.34663817;1337;;
2099;6;17.45734298;1338;;
2099;7;20.47671324;1339;;
2099;8;21.58788973;1340;;
2099;9;20.3818863;1341;;
2099;10;17.98264268;1342;;
2099;11;14.82256148;1343;;
2099;12;11.65727237;1344;;
2100;1;9.710197689;1345;;
2100;2;8.701345795;1346;;
2100;3;8.733827376;1347;;
2100;4;10.22480021;1348;;
2100;5;13.16153016;1349;;
2100;6;17.13229984;1350;;
2100;7;20.37256758;1351;;
2100;8;22.13493122;1352;;
2100;9;20.65587341;1353;;
2100;10;18.19266678;1354;;
2100;11;14.80467283;1355;;
2100;12;11.83702785;1356;;
