Year,Month,scenario,temperature
2057,7,SSP2-4.5,18.508083581705474
2057,8,SSP2-4.5,19.565948979551635
2057,9,SSP2-4.5,18.681975886942062
2057,10,SSP2-4.5,16.380987609456025
2057,11,SSP2-4.5,13.258674935169365
2057,12,SSP2-4.5,10.338305929116434
2058,1,SSP2-4.5,8.262181707823855
2058,2,SSP2-4.5,7.228373955508641
2058,3,SSP2-4.5,7.115763702754789
2058,4,SSP2-4.5,8.438972732192813
2058,5,SSP2-4.5,11.263353882488545
2058,6,SSP2-4.5,15.340018750094924
2058,7,SSP2-4.5,18.451308937677794
2058,8,SSP2-4.5,19.6855333398157
2058,9,SSP2-4.5,18.646403031875554
2058,10,SSP2-4.5,16.330834319116462
2058,11,SSP2-4.5,13.005915130581066
2058,12,SSP2-4.5,10.233862255752559
2059,1,SSP2-4.5,8.149267492414086
2059,2,SSP2-4.5,7.079408670275743
2059,3,SSP2-4.5,6.931039778301974
2059,4,SSP2-4.5,8.461284046952978
2059,5,SSP2-4.5,11.782468394958052
2059,6,SSP2-4.5,15.269956185353978
2059,7,SSP2-4.5,18.31805912466916
2059,8,SSP2-4.5,19.568180013681552
2059,9,SSP2-4.5,18.4821311415887
2059,10,SSP2-4.5,16.097179442081607
2059,11,SSP2-4.5,12.82190202519291
2059,12,SSP2-4.5,9.985570775693128
2060,1,SSP2-4.5,8.175651079864014
2060,2,SSP2-4.5,7.201231074388077
2060,3,SSP2-4.5,7.104477321838617
2060,4,SSP2-4.5,8.7301738541819
2060,5,SSP2-4.5,11.565508010568452
2060,6,SSP2-4.5,15.080780566536923
2060,7,SSP2-4.5,17.848184854960454
2060,8,SSP2-4.5,19.068907228041077
2060,9,SSP2-4.5,18.447230921619767
2060,10,SSP2-4.5,16.068819532620186
2060,11,SSP2-4.5,12.938539106291232
2060,12,SSP2-4.5,10.111638114938932
2061,1,SSP2-4.5,8.086138092357402
2061,2,SSP2-4.5,7.288912746866321
2061,3,SSP2-4.5,7.3565472254431485
2061,4,SSP2-4.5,8.713249309390273
2061,5,SSP2-4.5,11.453999690678668
2061,6,SSP2-4.5,15.014957641033753
2061,7,SSP2-4.5,18.454911524050168
2061,8,SSP2-4.5,19.6680571028745
2061,9,SSP2-4.5,18.568374079553273
2061,10,SSP2-4.5,16.08462403177328
2061,11,SSP2-4.5,12.948519425420749
2061,12,SSP2-4.5,10.084659562150282
2062,1,SSP2-4.5,8.138758052922443
2062,2,SSP2-4.5,7.064359086864066
2062,3,SSP2-4.5,6.931412949529659
2062,4,SSP2-4.5,8.179193744186218
2062,5,SSP2-4.5,11.206269572700418
2062,6,SSP2-4.5,15.494060833187458
2062,7,SSP2-4.5,18.437330772181802
2062,8,SSP2-4.5,19.62128371942294
2062,9,SSP2-4.5,18.711196548129045
2062,10,SSP2-4.5,16.366480377497144
2062,11,SSP2-4.5,13.514731985643582
2062,12,SSP2-4.5,10.494313866897258
2063,1,SSP2-4.5,8.403282236267957
2063,2,SSP2-4.5,7.227336611730342
2063,3,SSP2-4.5,7.418617932873352
2063,4,SSP2-4.5,8.888871152912502
2063,5,SSP2-4.5,11.735727638317092
2063,6,SSP2-4.5,15.445999278011415
2063,7,SSP2-4.5,18.357444123990714
2063,8,SSP2-4.5,19.609831703597774
2063,9,SSP2-4.5,18.885204336156942
2063,10,SSP2-4.5,16.60773244869561
2063,11,SSP2-4.5,13.283052990100995
2063,12,SSP2-4.5,10.232481724127805
2064,1,SSP2-4.5,8.141913981182116
2064,2,SSP2-4.5,7.084715283095198
2064,3,SSP2-4.5,7.329844559444155
2064,4,SSP2-4.5,8.748459086462647
2064,5,SSP2-4.5,11.646258613794842
2064,6,SSP2-4.5,15.395069702949883
2064,7,SSP2-4.5,18.365039932082023
2064,8,SSP2-4.5,19.548867768312135
2064,9,SSP2-4.5,18.62782635155637
2064,10,SSP2-4.5,15.988144935704799
2064,11,SSP2-4.5,12.91407510780764
2064,12,SSP2-4.5,10.060750242543037
2065,1,SSP2-4.5,7.805679614639233
2065,2,SSP2-4.5,6.797849351939176
2065,3,SSP2-4.5,7.115671015767802
2065,4,SSP2-4.5,8.594868464118983
2065,5,SSP2-4.5,11.370893218226865
2065,6,SSP2-4.5,15.062923096588948
2065,7,SSP2-4.5,18.171634209801145
2065,8,SSP2-4.5,19.566838231756265
2065,9,SSP2-4.5,18.62484265527493
2065,10,SSP2-4.5,16.33607582024781
2065,11,SSP2-4.5,13.077468774166482
2065,12,SSP2-4.5,10.067559984381832
2066,1,SSP2-4.5,7.785562946454859
2066,2,SSP2-4.5,6.90345001267226
2066,3,SSP2-4.5,7.0250076023437105
2066,4,SSP2-4.5,8.660507048724565
2066,5,SSP2-4.5,11.373297483374197
2066,6,SSP2-4.5,14.81839364520282
2066,7,SSP2-4.5,18.045471475631295
2066,8,SSP2-4.5,19.311883166065115
2066,9,SSP2-4.5,18.48527656247845
2066,10,SSP2-4.5,16.403391672321856
2066,11,SSP2-4.5,13.361297883409211
2066,12,SSP2-4.5,10.156993752726228
2067,1,SSP2-4.5,8.013572472050049
2067,2,SSP2-4.5,6.898704155035144
2067,3,SSP2-4.5,6.8605573968115845
2067,4,SSP2-4.5,8.462226068507796
2067,5,SSP2-4.5,11.614691728209998
2067,6,SSP2-4.5,15.461046242406141
2067,7,SSP2-4.5,18.77868551187983
2067,8,SSP2-4.5,19.96275382016814
2067,9,SSP2-4.5,18.94324296412865
2067,10,SSP2-4.5,16.48479338212824
2067,11,SSP2-4.5,13.277069640998182
2067,12,SSP2-4.5,10.304322574242907
2068,1,SSP2-4.5,8.198430353730187
2068,2,SSP2-4.5,7.006180231848942
2068,3,SSP2-4.5,7.0932454306436625
2068,4,SSP2-4.5,8.66789759418181
2068,5,SSP2-4.5,11.650875760202213
2068,6,SSP2-4.5,15.297608440024053
2068,7,SSP2-4.5,18.332273540042703
2068,8,SSP2-4.5,19.64977137572349
2068,9,SSP2-4.5,18.90007109577536
2068,10,SSP2-4.5,16.647104558220683
2068,11,SSP2-4.5,13.335253434519512
2068,12,SSP2-4.5,10.55576089716835
2069,1,SSP2-4.5,8.376077395020728
2069,2,SSP2-4.5,7.31256780155114
2069,3,SSP2-4.5,7.2626007685587926
2069,4,SSP2-4.5,8.634276116406813
2069,5,SSP2-4.5,11.508840516426751
2069,6,SSP2-4.5,15.345175545434982
2069,7,SSP2-4.5,18.42160583478584
2069,8,SSP2-4.5,19.79370383305977
2069,9,SSP2-4.5,18.825128670079398
2069,10,SSP2-4.5,16.399034868534624
2069,11,SSP2-4.5,13.134435542140707
2069,12,SSP2-4.5,10.124818509163303
2070,1,SSP2-4.5,8.029844191392668
2070,2,SSP2-4.5,7.01708505598058
2070,3,SSP2-4.5,7.034767889980674
2070,4,SSP2-4.5,8.523759673626202
2070,5,SSP2-4.5,11.474846701634785
2070,6,SSP2-4.5,15.005419768394649
2070,7,SSP2-4.5,18.13863589650644
2070,8,SSP2-4.5,19.45237835746051
2070,9,SSP2-4.5,18.741586235164924
2070,10,SSP2-4.5,16.443680814536556
2070,11,SSP2-4.5,13.447528039339124
2070,12,SSP2-4.5,10.620559588681772
2071,1,SSP2-4.5,8.41835470186896
2071,2,SSP2-4.5,7.300888313222817
2071,3,SSP2-4.5,7.286935828813271
2071,4,SSP2-4.5,8.649203202683665
2071,5,SSP2-4.5,11.831228659506948
2071,6,SSP2-4.5,15.54589764691217
2071,7,SSP2-4.5,18.23732545801919
2071,8,SSP2-4.5,19.64044346907708
2071,9,SSP2-4.5,18.685365145855766
2071,10,SSP2-4.5,16.43099501749501
2071,11,SSP2-4.5,13.309224618020657
2071,12,SSP2-4.5,10.602165078907865
2072,1,SSP2-4.5,8.526351703048734
2072,2,SSP2-4.5,7.562524708353224
2072,3,SSP2-4.5,7.339221539874789
2072,4,SSP2-4.5,8.564510363029964
2072,5,SSP2-4.5,11.585743141820224
2072,6,SSP2-4.5,15.427012404384536
2072,7,SSP2-4.5,18.768498562270317
2072,8,SSP2-4.5,20.001168878674473
2072,9,SSP2-4.5,19.169067422317077
2072,10,SSP2-4.5,16.838983351031636
2072,11,SSP2-4.5,13.433836091198437
2072,12,SSP2-4.5,10.332290821086088
2073,1,SSP2-4.5,8.477872103938964
2073,2,SSP2-4.5,7.230602276039869
2073,3,SSP2-4.5,7.226518406798431
2073,4,SSP2-4.5,8.59513298509426
2073,5,SSP2-4.5,11.669881443732347
2073,6,SSP2-4.5,15.299029709074453
2073,7,SSP2-4.5,18.372896060334945
2073,8,SSP2-4.5,19.552240728874946
2073,9,SSP2-4.5,18.702258762208018
2073,10,SSP2-4.5,16.50986132289467
2073,11,SSP2-4.5,13.476186961693719
2073,12,SSP2-4.5,10.637328742806547
2074,1,SSP2-4.5,8.341875183005206
2074,2,SSP2-4.5,7.339768151525745
2074,3,SSP2-4.5,7.200483789382446
2074,4,SSP2-4.5,8.653297726277085
2074,5,SSP2-4.5,11.50128777261364
2074,6,SSP2-4.5,15.145402870558298
2074,7,SSP2-4.5,18.177227109014524
2074,8,SSP2-4.5,20.0107212612798
2074,9,SSP2-4.5,18.946877779253445
2074,10,SSP2-4.5,16.778739199736652
2074,11,SSP2-4.5,13.53078714080437
2074,12,SSP2-4.5,10.630533064101225
2075,1,SSP2-4.5,8.462895839026237
2075,2,SSP2-4.5,7.3132585488462425
2075,3,SSP2-4.5,7.192317544388846
2075,4,SSP2-4.5,8.731852875337523
2075,5,SSP2-4.5,11.657848365800637
2075,6,SSP2-4.5,15.49323492814511
2075,7,SSP2-4.5,18.4884925845851
2075,8,SSP2-4.5,19.832021424074995
2075,9,SSP2-4.5,19.09642415161444
2075,10,SSP2-4.5,16.650542998901987
2075,11,SSP2-4.5,13.30438743985539
2075,12,SSP2-4.5,10.142138307834903
2076,1,SSP2-4.5,8.280969248402481
2076,2,SSP2-4.5,7.272900333221628
2076,3,SSP2-4.5,7.25083578597509
2076,4,SSP2-4.5,8.726198393213528
2076,5,SSP2-4.5,11.642956002364194
2076,6,SSP2-4.5,15.552267202493182
2076,7,SSP2-4.5,18.730361020931912
2076,8,SSP2-4.5,19.88402613882025
2076,9,SSP2-4.5,18.96885332474236
2076,10,SSP2-4.5,16.617447327669154
2076,11,SSP2-4.5,13.437180546365878
2076,12,SSP2-4.5,10.648785227148448
2077,1,SSP2-4.5,8.342655873537979
2077,2,SSP2-4.5,7.210347080141224
2077,3,SSP2-4.5,7.235576823890867
2077,4,SSP2-4.5,8.679327821321227
2077,5,SSP2-4.5,11.641971461378436
2077,6,SSP2-4.5,15.291096172625169
2077,7,SSP2-4.5,18.461203960552044
2077,8,SSP2-4.5,19.884757048970243
2077,9,SSP2-4.5,18.81551279910022
2077,10,SSP2-4.5,16.594379515737117
2077,11,SSP2-4.5,13.466573563255187
2077,12,SSP2-4.5,10.606778066015114
2078,1,SSP2-4.5,8.390969515017497
2078,2,SSP2-4.5,7.337139460258782
2078,3,SSP2-4.5,7.451568711711027
2078,4,SSP2-4.5,8.820997705053452
2078,5,SSP2-4.5,11.735657165334219
2078,6,SSP2-4.5,15.463917564235862
2078,7,SSP2-4.5,18.59145537802382
2078,8,SSP2-4.5,19.81917284138934
2078,9,SSP2-4.5,19.123826150773752
2078,10,SSP2-4.5,16.73996989800419
2078,11,SSP2-4.5,13.516914084377929
2078,12,SSP2-4.5,10.434017923249666
2079,1,SSP2-4.5,8.37685432379116
2079,2,SSP2-4.5,7.34942924436994
2079,3,SSP2-4.5,7.235502232753751
2079,4,SSP2-4.5,8.708779451160721
2079,5,SSP2-4.5,11.661825403515877
2079,6,SSP2-4.5,15.27583268498064
2079,7,SSP2-4.5,18.361950326055286
2079,8,SSP2-4.5,19.694329926279156
2079,9,SSP2-4.5,19.04038303628252
2079,10,SSP2-4.5,16.637053150077193
2079,11,SSP2-4.5,13.410215222527983
2079,12,SSP2-4.5,10.519090822563273
2080,1,SSP2-4.5,8.397179219077671
2080,2,SSP2-4.5,7.396174060849279
2080,3,SSP2-4.5,7.436835390174457
2080,4,SSP2-4.5,8.859819842226516
2080,5,SSP2-4.5,11.555051748878887
2080,6,SSP2-4.5,15.564844980589857
2080,7,SSP2-4.5,18.695376432362842
2080,8,SSP2-4.5,19.735250927391842
2080,9,SSP2-4.5,18.9771167736343
2080,10,SSP2-4.5,16.792554982472243
2080,11,SSP2-4.5,13.586057671811057
2080,12,SSP2-4.5,10.7152059427672
2081,1,SSP2-4.5,8.387356611903071
2081,2,SSP2-4.5,7.018234125701255
2081,3,SSP2-4.5,7.029229278758121
2081,4,SSP2-4.5,8.792601996444867
2081,5,SSP2-4.5,11.56035678964684
2081,6,SSP2-4.5,15.331305562426282
2081,7,SSP2-4.5,18.315340471158045
2081,8,SSP2-4.5,19.75802336260485
2081,9,SSP2-4.5,18.906621689397344
2081,10,SSP2-4.5,16.483970165764596
2081,11,SSP2-4.5,13.667755988380861
2081,12,SSP2-4.5,10.759783586067249
2082,1,SSP2-4.5,8.52485454864558
2082,2,SSP2-4.5,7.405048306702265
2082,3,SSP2-4.5,7.3133583809852185
2082,4,SSP2-4.5,8.53314294354475
2082,5,SSP2-4.5,11.56673533384975
2082,6,SSP2-4.5,15.244151835970777
2082,7,SSP2-4.5,18.345107990886035
2082,8,SSP2-4.5,19.743371030104786
2082,9,SSP2-4.5,19.146665649779692
2082,10,SSP2-4.5,16.966928919648335
2082,11,SSP2-4.5,13.808019820394195
2082,12,SSP2-4.5,10.490122672823514
2083,1,SSP2-4.5,8.398305951126977
2083,2,SSP2-4.5,6.995886425108332
2083,3,SSP2-4.5,7.15931848923015
2083,4,SSP2-4.5,8.683244264992647
2083,5,SSP2-4.5,11.558264081395976
2083,6,SSP2-4.5,15.296129725358611
2083,7,SSP2-4.5,18.67554922863332
2083,8,SSP2-4.5,19.93255049271574
2083,9,SSP2-4.5,19.06303474095146
2083,10,SSP2-4.5,16.85506003720869
2083,11,SSP2-4.5,13.672322828901136
2083,12,SSP2-4.5,10.698729136289456
2084,1,SSP2-4.5,8.277655926762774
2084,2,SSP2-4.5,7.166180479624409
2084,3,SSP2-4.5,7.2683089072617335
2084,4,SSP2-4.5,8.690071978260125
2084,5,SSP2-4.5,11.726021622965838
2084,6,SSP2-4.5,15.685025321745407
2084,7,SSP2-4.5,18.666217768640564
2084,8,SSP2-4.5,19.992123110798648
2084,9,SSP2-4.5,19.399726093582466
2084,10,SSP2-4.5,16.954512774584444
2084,11,SSP2-4.5,13.59910394114872
2084,12,SSP2-4.5,10.482454962235467
2085,1,SSP2-4.5,8.52588621224232
2085,2,SSP2-4.5,7.2099487011899654
2085,3,SSP2-4.5,7.426766723316641
2085,4,SSP2-4.5,9.023321085252878
2085,5,SSP2-4.5,11.88217277247845
2085,6,SSP2-4.5,15.602247440289073
2085,7,SSP2-4.5,18.733188727713344
2085,8,SSP2-4.5,20.179931330397565
2085,9,SSP2-4.5,19.300193566043717
2085,10,SSP2-4.5,16.901414678535822
2085,11,SSP2-4.5,13.645023053019374
2085,12,SSP2-4.5,10.6093988420484
2086,1,SSP2-4.5,8.53749439451001
2086,2,SSP2-4.5,7.592460715548478
2086,3,SSP2-4.5,7.650741111963651
2086,4,SSP2-4.5,8.978262728510131
2086,5,SSP2-4.5,11.982299090459847
2086,6,SSP2-4.5,15.534478914735569
2086,7,SSP2-4.5,18.81099009202955
2086,8,SSP2-4.5,20.21318494687206
2086,9,SSP2-4.5,19.303225847097117
2086,10,SSP2-4.5,17.125237146721204
2086,11,SSP2-4.5,13.904199904842036
2086,12,SSP2-4.5,10.949684618536159
2087,1,SSP2-4.5,8.97235392911253
2087,2,SSP2-4.5,7.762083857406087
2087,3,SSP2-4.5,7.514435873394001
2087,4,SSP2-4.5,9.04807826285349
2087,5,SSP2-4.5,12.294658877589159
2087,6,SSP2-4.5,15.973970644833955
2087,7,SSP2-4.5,19.23066889445275
2087,8,SSP2-4.5,20.414954226700846
2087,9,SSP2-4.5,19.396314348630803
2087,10,SSP2-4.5,17.17594194446314
2087,11,SSP2-4.5,14.037091859796224
2087,12,SSP2-4.5,10.98907447845027
2088,1,SSP2-4.5,8.928277063149293
2088,2,SSP2-4.5,7.76172121821667
2088,3,SSP2-4.5,7.594086945944739
2088,4,SSP2-4.5,9.011746289635298
2088,5,SSP2-4.5,12.040187883498929
2088,6,SSP2-4.5,15.839534838408666
2088,7,SSP2-4.5,18.740402181049216
2088,8,SSP2-4.5,20.19791748315184
2088,9,SSP2-4.5,19.266434909266
2088,10,SSP2-4.5,16.952756779577616
2088,11,SSP2-4.5,13.640216310010965
2088,12,SSP2-4.5,10.605102335514287
2089,1,SSP2-4.5,8.506070852511831
2089,2,SSP2-4.5,7.21817333946524
2089,3,SSP2-4.5,7.296153350088482
2089,4,SSP2-4.5,8.687732202662438
2089,5,SSP2-4.5,11.498622871442048
2089,6,SSP2-4.5,15.42624722530697
2089,7,SSP2-4.5,18.85091129760195
2089,8,SSP2-4.5,20.124600367591373
2089,9,SSP2-4.5,19.11961321314589
2089,10,SSP2-4.5,16.905412151739096
2089,11,SSP2-4.5,13.740985342762169
2089,12,SSP2-4.5,10.704251297076551
2090,1,SSP2-4.5,8.624369000307357
2090,2,SSP2-4.5,7.503898001864258
2090,3,SSP2-4.5,7.57068546411867
2090,4,SSP2-4.5,8.997872680785935
2090,5,SSP2-4.5,11.616606340712643
2090,6,SSP2-4.5,15.638875576417757
2090,7,SSP2-4.5,18.69899231562392
2090,8,SSP2-4.5,19.97941852517722
2090,9,SSP2-4.5,19.18124540454923
2090,10,SSP2-4.5,16.725175834431475
2090,11,SSP2-4.5,13.665719190581607
2090,12,SSP2-4.5,10.677256416802027
2091,1,SSP2-4.5,8.541105387185064
2091,2,SSP2-4.5,7.5270129807164015
2091,3,SSP2-4.5,7.240441992114738
2091,4,SSP2-4.5,8.843302670609589
2091,5,SSP2-4.5,11.996708867086276
2091,6,SSP2-4.5,15.777704913650178
2091,7,SSP2-4.5,18.976543208897674
2091,8,SSP2-4.5,20.372218889964532
2091,9,SSP2-4.5,19.355663798054053
2091,10,SSP2-4.5,16.881542897377923
2091,11,SSP2-4.5,13.853522528695333
2091,12,SSP2-4.5,10.642157202427558
2092,1,SSP2-4.5,8.57470653910325
2092,2,SSP2-4.5,7.237597305564429
2092,3,SSP2-4.5,7.259447680563902
2092,4,SSP2-4.5,8.714182871412103
2092,5,SSP2-4.5,11.67156891380069
2092,6,SSP2-4.5,15.208624829820565
2092,7,SSP2-4.5,18.829171900168326
2092,8,SSP2-4.5,20.053674841746716
2092,9,SSP2-4.5,19.199105242209768
2092,10,SSP2-4.5,16.88460614005329
2092,11,SSP2-4.5,13.633193600893918
2092,12,SSP2-4.5,10.675888839362344
2093,1,SSP2-4.5,8.539460805752066
2093,2,SSP2-4.5,7.348351155689618
2093,3,SSP2-4.5,7.333327573717843
2093,4,SSP2-4.5,8.792113551658419
2093,5,SSP2-4.5,11.892049084153546
2093,6,SSP2-4.5,15.352063713635383
2093,7,SSP2-4.5,18.31017348411635
2093,8,SSP2-4.5,19.752871858978995
2093,9,SSP2-4.5,19.054134737287686
2093,10,SSP2-4.5,16.770779077871396
2093,11,SSP2-4.5,13.591758580346294
2093,12,SSP2-4.5,10.747268529211834
2094,1,SSP2-4.5,8.438348608364208
2094,2,SSP2-4.5,7.429105629382183
2094,3,SSP2-4.5,7.237005266572991
2094,4,SSP2-4.5,8.841803136211958
2094,5,SSP2-4.5,11.747632155602062
2094,6,SSP2-4.5,15.220208323349354
2094,7,SSP2-4.5,18.572526201925022
2094,8,SSP2-4.5,20.247330983459563
2094,9,SSP2-4.5,19.316448631531117
2094,10,SSP2-4.5,16.945536023410504
2094,11,SSP2-4.5,13.598687681731612
2094,12,SSP2-4.5,10.556362490650377
2095,1,SSP2-4.5,8.345194646416363
2095,2,SSP2-4.5,7.138580149864583
2095,3,SSP2-4.5,7.179931103923271
2095,4,SSP2-4.5,9.028049953946436
2095,5,SSP2-4.5,11.691769706612469
2095,6,SSP2-4.5,15.51771583281674
2095,7,SSP2-4.5,18.75791227422467
2095,8,SSP2-4.5,20.316786531146764
2095,9,SSP2-4.5,19.44458626403183
2095,10,SSP2-4.5,16.883853737668847
2095,11,SSP2-4.5,13.725453288331735
2095,12,SSP2-4.5,10.683247258732655
2096,1,SSP2-4.5,8.558624065694636
2096,2,SSP2-4.5,7.431011485234679
2096,3,SSP2-4.5,7.262807327273995
2096,4,SSP2-4.5,8.567487019210573
2096,5,SSP2-4.5,11.594842592677656
2096,6,SSP2-4.5,15.645735262576896
2096,7,SSP2-4.5,18.71143671519114
2096,8,SSP2-4.5,20.12139369095786
2096,9,SSP2-4.5,19.515962003149863
2096,10,SSP2-4.5,16.99310515257015
2096,11,SSP2-4.5,13.570250743348494
2096,12,SSP2-4.5,10.468541161105541
2097,1,SSP2-4.5,8.32285094767444
2097,2,SSP2-4.5,7.124007688087507
2097,3,SSP2-4.5,7.187347325471255
2097,4,SSP2-4.5,8.832746909053844
2097,5,SSP2-4.5,11.877849656410636
2097,6,SSP2-4.5,15.576230597656311
2097,7,SSP2-4.5,18.57423174027449
2097,8,SSP2-4.5,20.080719580775167
2097,9,SSP2-4.5,19.242911843063517
2097,10,SSP2-4.5,16.84431166369285
2097,11,SSP2-4.5,13.695739560668937
2097,12,SSP2-4.5,10.660840516110126
2098,1,SSP2-4.5,8.499050217865864
2098,2,SSP2-4.5,7.544666810864295
2098,3,SSP2-4.5,7.437070374968572
2098,4,SSP2-4.5,8.859184642796624
2098,5,SSP2-4.5,12.04507043406302
2098,6,SSP2-4.5,15.529944957025577
2098,7,SSP2-4.5,18.672003053583616
2098,8,SSP2-4.5,20.23334689643294
2098,9,SSP2-4.5,19.332061794076786
2098,10,SSP2-4.5,16.959801136651528
2098,11,SSP2-4.5,14.092203477503308
2098,12,SSP2-4.5,11.086356050351243
2099,1,SSP2-4.5,8.73570851390548
2099,2,SSP2-4.5,7.5017845481130605
2099,3,SSP2-4.5,7.245408285557418
2099,4,SSP2-4.5,8.695547530067516
2099,5,SSP2-4.5,11.538496496731915
2099,6,SSP2-4.5,15.630605828032099
2099,7,SSP2-4.5,18.932471354618457
2099,8,SSP2-4.5,20.274360880053223
2099,9,SSP2-4.5,19.31583826521259
2099,10,SSP2-4.5,17.09559558760443
2099,11,SSP2-4.5,13.738177982700828
2099,12,SSP2-4.5,10.68737555894671
