Year,Month,scenario,salinity
2057,7,SSP1-2.6,33.0070901252197
2057,8,SSP1-2.6,33.03099112885606
2057,9,SSP1-2.6,33.097917056583334
2057,10,SSP1-2.6,33.14040000340152
2057,11,SSP1-2.6,33.23380767976515
2057,12,SSP1-2.6,33.35626696976515
2058,1,SSP1-2.6,33.40700688703788
2058,2,SSP1-2.6,33.38739916249242
2058,3,SSP1-2.6,33.31638984158333
2058,4,SSP1-2.6,33.226675446583336
2058,5,SSP1-2.6,33.117275991583334
2058,6,SSP1-2.6,33.02312889612879
2058,7,SSP1-2.6,33.00421279476515
2058,8,SSP1-2.6,33.0209744702197
2058,9,SSP1-2.6,33.03735710294697
2058,10,SSP1-2.6,33.10842304112879
2058,11,SSP1-2.6,33.21470897067424
2058,12,SSP1-2.6,33.343270669310606
2059,1,SSP1-2.6,33.434613166128784
2059,2,SSP1-2.6,33.422629360219695
2059,3,SSP1-2.6,33.396404116128785
2059,4,SSP1-2.6,33.28266656794697
2059,5,SSP1-2.6,33.17753677976515
2059,6,SSP1-2.6,33.093525344310606
2059,7,SSP1-2.6,33.05113060294697
2059,8,SSP1-2.6,33.08221800794697
2059,9,SSP1-2.6,33.075306832037874
2059,10,SSP1-2.6,33.14187991158333
2059,11,SSP1-2.6,33.28569872112879
2059,12,SSP1-2.6,33.45145722249242
2060,1,SSP1-2.6,33.468615787492425
2060,2,SSP1-2.6,33.459751311128784
2060,3,SSP1-2.6,33.366276585219694
2060,4,SSP1-2.6,33.248780951128786
2060,5,SSP1-2.6,33.13903205976515
2060,6,SSP1-2.6,33.00960122340151
2060,7,SSP1-2.6,32.968438639310605
2060,8,SSP1-2.6,32.995316994765155
2060,9,SSP1-2.6,32.998099556128786
2060,10,SSP1-2.6,33.113683372037876
2060,11,SSP1-2.6,33.245008422492425
2060,12,SSP1-2.6,33.39483836385606
2061,1,SSP1-2.6,33.4354924243106
2061,2,SSP1-2.6,33.408686157492426
2061,3,SSP1-2.6,33.35100196976515
2061,4,SSP1-2.6,33.26220919476515
2061,5,SSP1-2.6,33.12131131567424
2061,6,SSP1-2.6,33.03160889658333
2061,7,SSP1-2.6,32.98588241249242
2061,8,SSP1-2.6,33.00653598976515
2061,9,SSP1-2.6,33.067989502037875
2061,10,SSP1-2.6,33.09903057703788
2061,11,SSP1-2.6,33.18356306385606
2061,12,SSP1-2.6,33.30549793249242
2062,1,SSP1-2.6,33.39286108521969
2062,2,SSP1-2.6,33.407733507492424
2062,3,SSP1-2.6,33.37269388021969
2062,4,SSP1-2.6,33.29070558112879
2062,5,SSP1-2.6,33.18939806885606
2062,6,SSP1-2.6,33.143454232492424
2062,7,SSP1-2.6,33.08316190294697
2062,8,SSP1-2.6,33.066729681128784
2062,9,SSP1-2.6,33.11865889158333
2062,10,SSP1-2.6,33.203953479310606
2062,11,SSP1-2.6,33.36446078067424
2062,12,SSP1-2.6,33.47765401431061
2063,1,SSP1-2.6,33.48852373385606
2063,2,SSP1-2.6,33.46006923067424
2063,3,SSP1-2.6,33.38825941658333
2063,4,SSP1-2.6,33.29459866067424
2063,5,SSP1-2.6,33.21837864067424
2063,6,SSP1-2.6,33.11971827158333
2063,7,SSP1-2.6,33.08626700158333
2063,8,SSP1-2.6,33.063727064310605
2063,9,SSP1-2.6,33.10457668703788
2063,10,SSP1-2.6,33.17088372067424
2063,11,SSP1-2.6,33.29772429749242
2063,12,SSP1-2.6,33.42637393976515
2064,1,SSP1-2.6,33.49381443476515
2064,2,SSP1-2.6,33.47133018612879
2064,3,SSP1-2.6,33.4138431402197
2064,4,SSP1-2.6,33.31242377885606
2064,5,SSP1-2.6,33.177126452037875
2064,6,SSP1-2.6,33.088267168401515
2064,7,SSP1-2.6,33.032169533401515
2064,8,SSP1-2.6,33.080076627492424
2064,9,SSP1-2.6,33.10377855612879
2064,10,SSP1-2.6,33.18659482703788
2064,11,SSP1-2.6,33.27694803976515
2064,12,SSP1-2.6,33.36281979340151
2065,1,SSP1-2.6,33.41895639112879
2065,2,SSP1-2.6,33.37903987885606
2065,3,SSP1-2.6,33.32809205612879
2065,4,SSP1-2.6,33.24571957476515
2065,5,SSP1-2.6,33.11645756431061
2065,6,SSP1-2.6,33.03206145431061
2065,7,SSP1-2.6,33.00086881431061
2065,8,SSP1-2.6,33.03098091976515
2065,9,SSP1-2.6,33.075502380219696
2065,10,SSP1-2.6,33.11258190340151
2065,11,SSP1-2.6,33.20897867476515
2065,12,SSP1-2.6,33.33665527431061
2066,1,SSP1-2.6,33.379107942492425
2066,2,SSP1-2.6,33.380744269310604
2066,3,SSP1-2.6,33.295581752946966
2066,4,SSP1-2.6,33.167971792037875
2066,5,SSP1-2.6,33.05702240249242
2066,6,SSP1-2.6,32.96394635567424
2066,7,SSP1-2.6,32.92050840749242
2066,8,SSP1-2.6,32.92779504885606
2066,9,SSP1-2.6,32.97191404476515
2066,10,SSP1-2.6,33.044121138401515
2066,11,SSP1-2.6,33.134685173401515
2066,12,SSP1-2.6,33.28793450658333
2067,1,SSP1-2.6,33.37928527612879
2067,2,SSP1-2.6,33.364796776128784
2067,3,SSP1-2.6,33.320201319765154
2067,4,SSP1-2.6,33.22471392840151
2067,5,SSP1-2.6,33.09857485294697
2067,6,SSP1-2.6,32.99654852976515
2067,7,SSP1-2.6,32.95568561703788
2067,8,SSP1-2.6,32.98485170112879
2067,9,SSP1-2.6,33.00060808203788
2067,10,SSP1-2.6,33.04639393203788
2067,11,SSP1-2.6,33.186043172492425
2067,12,SSP1-2.6,33.38658593249242
2068,1,SSP1-2.6,33.44330364749242
2068,2,SSP1-2.6,33.42694997885606
2068,3,SSP1-2.6,33.32347928703788
2068,4,SSP1-2.6,33.23238494612879
2068,5,SSP1-2.6,33.11146156885606
2068,6,SSP1-2.6,33.01160207567424
2068,7,SSP1-2.6,32.98055403885606
2068,8,SSP1-2.6,32.98516182567424
2068,9,SSP1-2.6,33.00700478703788
2068,10,SSP1-2.6,33.04956219612879
2068,11,SSP1-2.6,33.15021948749242
2068,12,SSP1-2.6,33.217599222037876
2069,1,SSP1-2.6,33.26598997067424
2069,2,SSP1-2.6,33.2717575443106
2069,3,SSP1-2.6,33.24953701658333
2069,4,SSP1-2.6,33.1828460452197
2069,5,SSP1-2.6,33.07747390976515
2069,6,SSP1-2.6,33.00424265476515
2069,7,SSP1-2.6,32.96031702203788
2069,8,SSP1-2.6,33.004372451583336
2069,9,SSP1-2.6,33.07570837658333
2069,10,SSP1-2.6,33.11801000794697
2069,11,SSP1-2.6,33.21704532476515
2069,12,SSP1-2.6,33.325153844310606
2070,1,SSP1-2.6,33.32572182067424
2070,2,SSP1-2.6,33.28884137203788
2070,3,SSP1-2.6,33.23846517885606
2070,4,SSP1-2.6,33.14872940612879
2070,5,SSP1-2.6,33.0381111752197
2070,6,SSP1-2.6,32.98143535658333
2070,7,SSP1-2.6,32.94809108476515
2070,8,SSP1-2.6,32.97875973885606
2070,9,SSP1-2.6,33.02648691703788
2070,10,SSP1-2.6,33.11113196612879
2070,11,SSP1-2.6,33.18450524340152
2070,12,SSP1-2.6,33.204722852037875
2071,1,SSP1-2.6,33.221515432946966
2071,2,SSP1-2.6,33.32793373885606
2071,3,SSP1-2.6,33.302742282492424
2071,4,SSP1-2.6,33.21297058067424
2071,5,SSP1-2.6,33.12829494885606
2071,6,SSP1-2.6,33.04252353931061
2071,7,SSP1-2.6,32.98201922976515
2071,8,SSP1-2.6,32.99761795294697
2071,9,SSP1-2.6,33.08280821931061
2071,10,SSP1-2.6,33.194146556583334
2071,11,SSP1-2.6,33.32037243840151
2071,12,SSP1-2.6,33.441709488401514
2072,1,SSP1-2.6,33.442264034310604
2072,2,SSP1-2.6,33.42083367976515
2072,3,SSP1-2.6,33.34715656476515
2072,4,SSP1-2.6,33.25905892431061
2072,5,SSP1-2.6,33.15800109476515
2072,6,SSP1-2.6,33.0636429452197
2072,7,SSP1-2.6,33.0402778993106
2072,8,SSP1-2.6,33.051864711128786
2072,9,SSP1-2.6,33.123065713401516
2072,10,SSP1-2.6,33.197451834310606
2072,11,SSP1-2.6,33.262243922037875
2072,12,SSP1-2.6,33.34116258567424
2073,1,SSP1-2.6,33.41839481567424
2073,2,SSP1-2.6,33.408540745674244
2073,3,SSP1-2.6,33.34339041794697
2073,4,SSP1-2.6,33.25896635794697
2073,5,SSP1-2.6,33.15634986203788
2073,6,SSP1-2.6,33.04564707203788
2073,7,SSP1-2.6,32.97879088658333
2073,8,SSP1-2.6,33.00019496431061
2073,9,SSP1-2.6,33.031690422492424
2073,10,SSP1-2.6,33.030354770219695
2073,11,SSP1-2.6,33.14966283885606
2073,12,SSP1-2.6,33.258622384310605
2074,1,SSP1-2.6,33.35763878249242
2074,2,SSP1-2.6,33.42450115794697
2074,3,SSP1-2.6,33.39871814112879
2074,4,SSP1-2.6,33.286336853401515
2074,5,SSP1-2.6,33.13281290067424
2074,6,SSP1-2.6,33.022608773401515
2074,7,SSP1-2.6,32.970453944310606
2074,8,SSP1-2.6,33.04421197249242
2074,9,SSP1-2.6,33.103914092946965
2074,10,SSP1-2.6,33.13765231249242
2074,11,SSP1-2.6,33.210771687492425
2074,12,SSP1-2.6,33.2778710293106
2075,1,SSP1-2.6,33.3312323393106
2075,2,SSP1-2.6,33.37052818067424
2075,3,SSP1-2.6,33.33274189612879
2075,4,SSP1-2.6,33.27520359476515
2075,5,SSP1-2.6,33.156567746583335
2075,6,SSP1-2.6,33.05403839976515
2075,7,SSP1-2.6,33.05504908612879
2075,8,SSP1-2.6,33.051840335219694
2075,9,SSP1-2.6,33.104271649310604
2075,10,SSP1-2.6,33.20958965794697
2075,11,SSP1-2.6,33.32229761249242
2075,12,SSP1-2.6,33.40948727021969
2076,1,SSP1-2.6,33.47851683976515
2076,2,SSP1-2.6,33.453202345219694
2076,3,SSP1-2.6,33.37680095476515
2076,4,SSP1-2.6,33.26924178567424
2076,5,SSP1-2.6,33.14793594703788
2076,6,SSP1-2.6,33.088789377946966
2076,7,SSP1-2.6,33.04049907840152
2076,8,SSP1-2.6,33.0589657702197
2076,9,SSP1-2.6,33.08478342885606
2076,10,SSP1-2.6,33.13052978885606
2076,11,SSP1-2.6,33.2455442452197
2076,12,SSP1-2.6,33.338697622492425
2077,1,SSP1-2.6,33.3940837393106
2077,2,SSP1-2.6,33.400862802492426
2077,3,SSP1-2.6,33.31009109885606
2077,4,SSP1-2.6,33.2148290152197
2077,5,SSP1-2.6,33.12086332203788
2077,6,SSP1-2.6,33.0559774302197
2077,7,SSP1-2.6,33.03034575567424
2077,8,SSP1-2.6,33.048508886583335
2077,9,SSP1-2.6,33.103517522492425
2077,10,SSP1-2.6,33.14922736931061
2077,11,SSP1-2.6,33.228147616583335
2077,12,SSP1-2.6,33.319219419310606
2078,1,SSP1-2.6,33.3869691143106
2078,2,SSP1-2.6,33.39297824658333
2078,3,SSP1-2.6,33.33849700612879
2078,4,SSP1-2.6,33.24199804158333
2078,5,SSP1-2.6,33.141928041128786
2078,6,SSP1-2.6,33.05557368567424
2078,7,SSP1-2.6,33.04344507067424
2078,8,SSP1-2.6,33.038932147946966
2078,9,SSP1-2.6,33.10757702021969
2078,10,SSP1-2.6,33.15971332067424
2078,11,SSP1-2.6,33.24348092658333
2078,12,SSP1-2.6,33.35121263067424
2079,1,SSP1-2.6,33.40330183749242
2079,2,SSP1-2.6,33.3808172302197
2079,3,SSP1-2.6,33.32877549067424
2079,4,SSP1-2.6,33.201660050219694
2079,5,SSP1-2.6,33.09425659340151
2079,6,SSP1-2.6,33.02875886840152
2079,7,SSP1-2.6,33.0035325902197
2079,8,SSP1-2.6,33.02633874294697
2079,9,SSP1-2.6,33.06119198931061
2079,10,SSP1-2.6,33.137055647946966
2079,11,SSP1-2.6,33.2589659793106
2079,12,SSP1-2.6,33.38543775703788
2080,1,SSP1-2.6,33.40940331703788
2080,2,SSP1-2.6,33.39676558567424
2080,3,SSP1-2.6,33.310660467492426
2080,4,SSP1-2.6,33.23155896249242
2080,5,SSP1-2.6,33.11976070476515
2080,6,SSP1-2.6,33.04320050658333
2080,7,SSP1-2.6,32.98824732794697
2080,8,SSP1-2.6,33.0200394302197
2080,9,SSP1-2.6,33.04033132476515
2080,10,SSP1-2.6,33.08684184976515
2080,11,SSP1-2.6,33.19128281931061
2080,12,SSP1-2.6,33.33104275158333
2081,1,SSP1-2.6,33.37231529476515
2081,2,SSP1-2.6,33.375226208401514
2081,3,SSP1-2.6,33.29942371840151
2081,4,SSP1-2.6,33.203351830219695
2081,5,SSP1-2.6,33.13736574158333
2081,6,SSP1-2.6,33.0165430093106
2081,7,SSP1-2.6,32.98493789840151
2081,8,SSP1-2.6,33.03918844612878
2081,9,SSP1-2.6,33.05639905840151
2081,10,SSP1-2.6,33.10603050567424
2081,11,SSP1-2.6,33.19040781476515
2081,12,SSP1-2.6,33.301080075219694
2082,1,SSP1-2.6,33.33004065249242
2082,2,SSP1-2.6,33.28715052840151
2082,3,SSP1-2.6,33.21760437067424
2082,4,SSP1-2.6,33.1327455993106
2082,5,SSP1-2.6,33.0038629152197
2082,6,SSP1-2.6,32.89671057840152
2082,7,SSP1-2.6,32.852843202037874
2082,8,SSP1-2.6,32.874223427037876
2082,9,SSP1-2.6,32.91921862067424
2082,10,SSP1-2.6,32.991936477037875
2082,11,SSP1-2.6,33.06104272340151
2082,12,SSP1-2.6,33.162133568401515
2083,1,SSP1-2.6,33.22353170249242
2083,2,SSP1-2.6,33.2320288493106
2083,3,SSP1-2.6,33.15088378567424
2083,4,SSP1-2.6,33.084278761583334
2083,5,SSP1-2.6,32.988331700219696
2083,6,SSP1-2.6,32.88995313749243
2083,7,SSP1-2.6,32.844585383401515
2083,8,SSP1-2.6,32.863174200219696
2083,9,SSP1-2.6,32.92759319976515
2083,10,SSP1-2.6,32.99674494249242
2083,11,SSP1-2.6,33.07947427749242
2083,12,SSP1-2.6,33.23931236431061
2084,1,SSP1-2.6,33.28140305794697
2084,2,SSP1-2.6,33.269578613401514
2084,3,SSP1-2.6,33.23695854976515
2084,4,SSP1-2.6,33.15076417612879
2084,5,SSP1-2.6,33.06319074976515
2084,6,SSP1-2.6,32.9848873752197
2084,7,SSP1-2.6,32.94070038794697
2084,8,SSP1-2.6,32.926357984310606
2084,9,SSP1-2.6,32.919532023401516
2084,10,SSP1-2.6,32.95986621203788
2084,11,SSP1-2.6,33.0875663902197
2084,12,SSP1-2.6,33.26737063976515
2085,1,SSP1-2.6,33.36525244385606
2085,2,SSP1-2.6,33.36925540431061
2085,3,SSP1-2.6,33.33897326658333
2085,4,SSP1-2.6,33.2371074902197
2085,5,SSP1-2.6,33.12438646612879
2085,6,SSP1-2.6,33.02425298067424
2085,7,SSP1-2.6,33.01036390567424
2085,8,SSP1-2.6,33.02238769794697
2085,9,SSP1-2.6,33.07230418794697
2085,10,SSP1-2.6,33.143276497037874
2085,11,SSP1-2.6,33.232461077037875
2085,12,SSP1-2.6,33.28098823294697
2086,1,SSP1-2.6,33.2948682493106
2086,2,SSP1-2.6,33.24531022976515
2086,3,SSP1-2.6,33.179648191128784
2086,4,SSP1-2.6,33.11094547476515
2086,5,SSP1-2.6,33.01519715203788
2086,6,SSP1-2.6,32.92830355703788
2086,7,SSP1-2.6,32.87929291567424
2086,8,SSP1-2.6,32.898237631583335
2086,9,SSP1-2.6,32.965444877037875
2086,10,SSP1-2.6,33.04225956112879
2086,11,SSP1-2.6,33.12726818794697
2086,12,SSP1-2.6,33.245403293401516
2087,1,SSP1-2.6,33.321899936583335
2087,2,SSP1-2.6,33.309531402492425
2087,3,SSP1-2.6,33.29115719885606
2087,4,SSP1-2.6,33.20992650294697
2087,5,SSP1-2.6,33.10686619294697
2087,6,SSP1-2.6,32.96932130794697
2087,7,SSP1-2.6,32.896281347492426
2087,8,SSP1-2.6,32.933119467037876
2087,9,SSP1-2.6,32.99381598158333
2087,10,SSP1-2.6,33.07415995794697
2087,11,SSP1-2.6,33.10014903976515
2087,12,SSP1-2.6,33.20476011612879
2088,1,SSP1-2.6,33.29049530294697
2088,2,SSP1-2.6,33.28231424703788
2088,3,SSP1-2.6,33.21798162749242
2088,4,SSP1-2.6,33.161414257037876
2088,5,SSP1-2.6,33.02299606976515
2088,6,SSP1-2.6,32.93414651794697
2088,7,SSP1-2.6,32.91483357203788
2088,8,SSP1-2.6,32.92488566067424
2088,9,SSP1-2.6,32.98273405112879
2088,10,SSP1-2.6,33.031421574310606
2088,11,SSP1-2.6,33.159336567946966
2088,12,SSP1-2.6,33.255709723401516
2089,1,SSP1-2.6,33.31516432703788
2089,2,SSP1-2.6,33.357780322037875
2089,3,SSP1-2.6,33.30528631203788
2089,4,SSP1-2.6,33.24008156885606
2089,5,SSP1-2.6,33.123264017492424
2089,6,SSP1-2.6,33.04516494112879
2089,7,SSP1-2.6,33.00837423567424
2089,8,SSP1-2.6,32.99586640476515
2089,9,SSP1-2.6,33.05934215885606
2089,10,SSP1-2.6,33.11853504749242
2089,11,SSP1-2.6,33.18775184567424
2089,12,SSP1-2.6,33.246335021583334
2090,1,SSP1-2.6,33.3116450902197
2090,2,SSP1-2.6,33.355587040674244
2090,3,SSP1-2.6,33.27512952612879
2090,4,SSP1-2.6,33.193213189310605
2090,5,SSP1-2.6,33.08665288794697
2090,6,SSP1-2.6,32.99246123976515
2090,7,SSP1-2.6,32.953475023401516
2090,8,SSP1-2.6,32.95362785658333
2090,9,SSP1-2.6,33.00375661658333
2090,10,SSP1-2.6,33.080868249310605
2090,11,SSP1-2.6,33.2075535393106
2090,12,SSP1-2.6,33.28138599976515
2091,1,SSP1-2.6,33.29421045794697
2091,2,SSP1-2.6,33.29895271067424
2091,3,SSP1-2.6,33.25745830567424
2091,4,SSP1-2.6,33.1438032602197
2091,5,SSP1-2.6,33.03559827294697
2091,6,SSP1-2.6,32.93663625158333
2091,7,SSP1-2.6,32.926614112037875
2091,8,SSP1-2.6,32.930600569765154
2091,9,SSP1-2.6,32.97959681840152
2091,10,SSP1-2.6,33.0877576552197
2091,11,SSP1-2.6,33.120539765674245
2091,12,SSP1-2.6,33.17820911976515
2092,1,SSP1-2.6,33.22734919794697
2092,2,SSP1-2.6,33.228070361128786
2092,3,SSP1-2.6,33.1912112543106
2092,4,SSP1-2.6,33.104896059310605
2092,5,SSP1-2.6,32.977293862946965
2092,6,SSP1-2.6,32.866519544765154
2092,7,SSP1-2.6,32.82889468794697
2092,8,SSP1-2.6,32.88008513885606
2092,9,SSP1-2.6,32.92901141794697
2092,10,SSP1-2.6,32.980367200674245
2092,11,SSP1-2.6,33.04965924612878
2092,12,SSP1-2.6,33.134864654310604
2093,1,SSP1-2.6,33.212373673401515
2093,2,SSP1-2.6,33.20637744885606
2093,3,SSP1-2.6,33.14632688976515
2093,4,SSP1-2.6,33.029456091128786
2093,5,SSP1-2.6,32.92426389794697
2093,6,SSP1-2.6,32.85032357249242
2093,7,SSP1-2.6,32.84755458067424
2093,8,SSP1-2.6,32.86239249294697
2093,9,SSP1-2.6,32.889466808401515
2093,10,SSP1-2.6,32.94732534203788
2093,11,SSP1-2.6,33.02391919067424
2093,12,SSP1-2.6,33.1024242602197
2094,1,SSP1-2.6,33.16645986749242
2094,2,SSP1-2.6,33.15771923294697
2094,3,SSP1-2.6,33.10398154203788
2094,4,SSP1-2.6,33.01361225158333
2094,5,SSP1-2.6,32.891537651583334
2094,6,SSP1-2.6,32.82185363067424
2094,7,SSP1-2.6,32.79876612567424
2094,8,SSP1-2.6,32.836318571583334
2094,9,SSP1-2.6,32.88540150294697
2094,10,SSP1-2.6,32.938288335219696
2094,11,SSP1-2.6,33.046745586128786
2094,12,SSP1-2.6,33.13818656158333
2095,1,SSP1-2.6,33.18738058931061
2095,2,SSP1-2.6,33.17940905567424
2095,3,SSP1-2.6,33.146255047037876
2095,4,SSP1-2.6,33.0540811802197
2095,5,SSP1-2.6,32.90231749476515
2095,6,SSP1-2.6,32.7915726502197
2095,7,SSP1-2.6,32.7621660402197
2095,8,SSP1-2.6,32.794855955674244
2095,9,SSP1-2.6,32.86969762658333
2095,10,SSP1-2.6,32.91850807431061
2095,11,SSP1-2.6,33.03348988112879
2095,12,SSP1-2.6,33.14603631203788
2096,1,SSP1-2.6,33.22447954067424
2096,2,SSP1-2.6,33.24505595885606
2096,3,SSP1-2.6,33.202502303401516
2096,4,SSP1-2.6,33.117748277946966
2096,5,SSP1-2.6,32.99784274976515
2096,6,SSP1-2.6,32.889326840219695
2096,7,SSP1-2.6,32.877453315674245
2096,8,SSP1-2.6,32.930646082037875
2096,9,SSP1-2.6,32.983837338401514
2096,10,SSP1-2.6,33.04311059931061
2096,11,SSP1-2.6,33.160285972492424
2096,12,SSP1-2.6,33.265184863401515
2097,1,SSP1-2.6,33.36105185476515
2097,2,SSP1-2.6,33.352046711128786
2097,3,SSP1-2.6,33.274758785219696
2097,4,SSP1-2.6,33.173963960219695
2097,5,SSP1-2.6,33.03853521976515
2097,6,SSP1-2.6,32.98162556658333
2097,7,SSP1-2.6,32.94115792567424
2097,8,SSP1-2.6,32.93361875612879
2097,9,SSP1-2.6,32.97922679567424
2097,10,SSP1-2.6,33.04055927703788
2097,11,SSP1-2.6,33.10888424476515
2097,12,SSP1-2.6,33.18856587885606
2098,1,SSP1-2.6,33.29582848203788
2098,2,SSP1-2.6,33.29049587203788
2098,3,SSP1-2.6,33.21094549476515
2098,4,SSP1-2.6,33.13014757658333
2098,5,SSP1-2.6,32.99345248703788
2098,6,SSP1-2.6,32.87012576158333
2098,7,SSP1-2.6,32.847085311583335
2098,8,SSP1-2.6,32.83339855885606
2098,9,SSP1-2.6,32.86400400067424
2098,10,SSP1-2.6,32.938281295219696
2098,11,SSP1-2.6,33.06256717158333
2098,12,SSP1-2.6,33.1875490293106
2099,1,SSP1-2.6,33.277190106128785
2099,2,SSP1-2.6,33.24966256749242
2099,3,SSP1-2.6,33.18055187249242
2099,4,SSP1-2.6,33.06442134794697
2099,5,SSP1-2.6,32.94138463340151
2099,6,SSP1-2.6,32.87007502794697
2099,7,SSP1-2.6,32.836158626583334
2099,8,SSP1-2.6,32.875107302492424
2099,9,SSP1-2.6,32.917489522037876
2099,10,SSP1-2.6,33.008806165219696
2099,11,SSP1-2.6,33.158864475219694
2099,12,SSP1-2.6,33.236026803401515
